date,open,,high,,low,,close,
2019-03-22 02.00.00.000,1.137,137000,1.13761,137610,1.13697,136970,1.13757,137570
2019-03-22 02.15.00.000,1.13756,137560,1.13757,137570,1.13726,137260,1.13748,137480
2019-03-22 02.30.00.000,1.13749,137490,1.13767,137670,1.13724,137240,1.13724,137240
2019-03-22 02.45.00.000,1.13723,137230,1.1374,137400,1.13709,137090,1.13738,137380
2019-03-22 03.00.00.000,1.13737,137370,1.13743,137430,1.13729,137290,1.13736,137360
2019-03-22 03.15.00.000,1.13738,137380,1.13758,137580,1.13733,137330,1.1375,137500
2019-03-22 03.30.00.000,1.13747,137470,1.1376,137600,1.13721,137210,1.13751,137510
2019-03-22 03.45.00.000,1.13749,137490,1.1376,137600,1.13745,137450,1.13746,137460
2019-03-22 04.00.00.000,1.13747,137470,1.13758,137580,1.13742,137420,1.13745,137450
2019-03-22 04.15.00.000,1.13746,137460,1.13776,137760,1.13746,137460,1.1375,137500
2019-03-22 04.30.00.000,1.13746,137460,1.13752,137520,1.13739,137390,1.1374,137400
2019-03-22 04.45.00.000,1.13744,137440,1.13761,137610,1.13741,137410,1.1376,137600
2019-03-22 05.00.00.000,1.13759,137590,1.13775,137750,1.13749,137490,1.13775,137750
2019-03-22 05.15.00.000,1.13774,137740,1.13777,137770,1.13754,137540,1.13761,137610
2019-03-22 05.30.00.000,1.13762,137620,1.13781,137810,1.13752,137520,1.13775,137750
2019-03-22 05.45.00.000,1.13776,137760,1.13786,137860,1.13765,137650,1.1378,137800
2019-03-22 06.00.00.000,1.13779,137790,1.1378,137800,1.13762,137620,1.13768,137680
2019-03-22 06.15.00.000,1.13769,137690,1.13792,137920,1.13761,137610,1.1378,137800
2019-03-22 06.30.00.000,1.13781,137810,1.13806,138060,1.13775,137750,1.13791,137910
2019-03-22 06.45.00.000,1.13792,137920,1.13803,138030,1.13778,137780,1.13786,137860
2019-03-22 07.00.00.000,1.13785,137850,1.13807,138070,1.13772,137720,1.13796,137960
2019-03-22 07.15.00.000,1.13795,137950,1.13842,138420,1.13786,137860,1.13801,138010
2019-03-22 07.30.00.000,1.138,138000,1.13848,138480,1.13797,137970,1.13838,138380
2019-03-22 07.45.00.000,1.13837,138370,1.13878,138780,1.13828,138280,1.13873,138730
2019-03-22 08.00.00.000,1.13874,138740,1.13905,139050,1.13863,138630,1.13874,138740
2019-03-22 08.15.00.000,1.13875,138750,1.13902,139020,1.1386,138600,1.13874,138740
2019-03-22 08.30.00.000,1.13817,138170,1.13817,138170,1.13645,136450,1.13701,137010
2019-03-22 08.45.00.000,1.13704,137040,1.13704,137040,1.131,131000,1.13121,131210
2019-03-22 09.00.00.000,1.1312,131200,1.1312,131200,1.12883,128830,1.13031,130310
2019-03-22 09.15.00.000,1.1303,130300,1.13129,131290,1.13003,130030,1.13018,130180
2019-03-22 09.30.00.000,1.13019,130190,1.13034,130340,1.12926,129260,1.13023,130230
2019-03-22 09.45.00.000,1.13024,130240,1.13103,131030,1.12956,129560,1.13081,130810
2019-03-22 10.00.00.000,1.1308,130800,1.13089,130890,1.13004,130040,1.13046,130460
2019-03-22 10.15.00.000,1.13047,130470,1.13053,130530,1.12999,129990,1.13035,130350
2019-03-22 10.30.00.000,1.13036,130360,1.13087,130870,1.12945,129450,1.13076,130760
2019-03-22 10.45.00.000,1.13075,130750,1.13195,131950,1.13059,130590,1.13178,131780
2019-03-22 11.00.00.000,1.13179,131790,1.13179,131790,1.13048,130480,1.1309,130900
2019-03-22 11.15.00.000,1.13091,130910,1.13116,131160,1.13024,130240,1.13031,130310
2019-03-22 11.30.00.000,1.13032,130320,1.1306,130600,1.12991,129910,1.13048,130480
2019-03-22 11.45.00.000,1.13047,130470,1.13051,130510,1.1295,129500,1.12954,129540
2019-03-22 12.00.00.000,1.12955,129550,1.12988,129880,1.12938,129380,1.12986,129860
2019-03-22 12.15.00.000,1.12985,129850,1.12995,129950,1.12964,129640,1.12995,129950
2019-03-22 12.30.00.000,1.12993,129930,1.13033,130330,1.12961,129610,1.13005,130050
2019-03-22 12.45.00.000,1.13007,130070,1.13043,130430,1.12972,129720,1.13024,130240
2019-03-22 13.00.00.000,1.13026,130260,1.13105,131050,1.13018,130180,1.13055,130550
2019-03-22 13.15.00.000,1.13054,130540,1.13083,130830,1.13003,130030,1.13019,130190
2019-03-22 13.30.00.000,1.1302,130200,1.13033,130330,1.12952,129520,1.13024,130240
2019-03-22 13.45.00.000,1.13025,130250,1.13079,130790,1.13005,130050,1.13032,130320
2019-03-22 14.00.00.000,1.13038,130380,1.13153,131530,1.13038,130380,1.13047,130470
2019-03-22 14.15.00.000,1.13045,130450,1.1309,130900,1.12879,128790,1.12898,128980
2019-03-22 14.30.00.000,1.12899,128990,1.12978,129780,1.12853,128530,1.12863,128630
2019-03-22 14.45.00.000,1.12862,128620,1.12883,128830,1.12799,127990,1.12816,128160
2019-03-22 15.00.00.000,1.12817,128170,1.12849,128490,1.12763,127630,1.12786,127860
2019-03-22 15.15.00.000,1.12787,127870,1.12796,127960,1.12732,127320,1.12796,127960
2019-03-22 15.30.00.000,1.12797,127970,1.12866,128660,1.1278,127800,1.12816,128160
2019-03-22 15.45.00.000,1.12815,128150,1.12831,128310,1.12766,127660,1.12814,128140
2019-03-22 16.00.00.000,1.12815,128150,1.12855,128550,1.12744,127440,1.12822,128220
2019-03-22 16.15.00.000,1.12825,128250,1.12894,128940,1.12815,128150,1.12894,128940
2019-03-22 16.30.00.000,1.12896,128960,1.12956,129560,1.12894,128940,1.12939,129390
2019-03-22 16.45.00.000,1.1294,129400,1.12948,129480,1.12878,128780,1.1289,128900
2019-03-22 17.00.00.000,1.12891,128910,1.12891,128910,1.12832,128320,1.1284,128400
2019-03-22 17.15.00.000,1.12838,128380,1.12888,128880,1.1282,128200,1.12855,128550
2019-03-22 17.30.00.000,1.12854,128540,1.12883,128830,1.12825,128250,1.12881,128810
2019-03-22 17.45.00.000,1.12882,128820,1.12933,129330,1.12879,128790,1.12914,129140
2019-03-22 18.00.00.000,1.12908,129080,1.12974,129740,1.12899,128990,1.12964,129640
2019-03-22 18.15.00.000,1.12966,129660,1.12967,129670,1.12839,128390,1.12842,128420
2019-03-22 18.30.00.000,1.12841,128410,1.12863,128630,1.12833,128330,1.12863,128630
2019-03-22 18.45.00.000,1.12864,128640,1.12919,129190,1.12858,128580,1.12914,129140
2019-03-22 19.00.00.000,1.12915,129150,1.12959,129590,1.12913,129130,1.12937,129370
2019-03-22 19.15.00.000,1.12934,129340,1.12998,129980,1.12932,129320,1.12973,129730
2019-03-22 19.30.00.000,1.12975,129750,1.13012,130120,1.12973,129730,1.13004,130040
2019-03-22 19.45.00.000,1.13007,130070,1.13012,130120,1.12971,129710,1.12984,129840
2019-03-22 20.00.00.000,1.12983,129830,1.13011,130110,1.12961,129610,1.12973,129730
2019-03-22 20.15.00.000,1.12974,129740,1.13,130000,1.12945,129450,1.12946,129460
2019-03-22 20.30.00.000,1.12945,129450,1.12987,129870,1.12937,129370,1.12969,129690
2019-03-22 20.45.00.000,1.12968,129680,1.12984,129840,1.12951,129510,1.12978,129780
2019-03-24 22.00.00.000,1.12979,129790,1.13017,130170,1.12978,129780,1.12991,129910
2019-03-24 22.15.00.000,1.12978,129780,1.12987,129870,1.1297,129700,1.12976,129760
2019-03-24 22.30.00.000,1.12972,129720,1.1298,129800,1.12962,129620,1.12965,129650
2019-03-24 22.45.00.000,1.12964,129640,1.12965,129650,1.12938,129380,1.12948,129480
2019-03-24 23.00.00.000,1.12947,129470,1.12984,129840,1.12947,129470,1.12954,129540
2019-03-24 23.15.00.000,1.12957,129570,1.12957,129570,1.12947,129470,1.12952,129520
2019-03-24 23.30.00.000,1.12953,129530,1.12975,129750,1.12952,129520,1.12953,129530
2019-03-24 23.45.00.000,1.12952,129520,1.12981,129810,1.12951,129510,1.12963,129630
2019-03-25 00.00.00.000,1.12965,129650,1.12975,129750,1.12952,129520,1.12954,129540
2019-03-25 00.15.00.000,1.12955,129550,1.12963,129630,1.12916,129160,1.12959,129590
2019-03-25 00.30.00.000,1.1296,129600,1.12964,129640,1.12923,129230,1.12926,129260
2019-03-25 00.45.00.000,1.12927,129270,1.12948,129480,1.12915,129150,1.12932,129320
2019-03-25 01.00.00.000,1.12936,129360,1.12942,129420,1.12888,128880,1.12898,128980
2019-03-25 01.15.00.000,1.12899,128990,1.12922,129220,1.12899,128990,1.12918,129180
2019-03-25 01.30.00.000,1.12917,129170,1.12954,129540,1.12917,129170,1.12953,129530
2019-03-25 01.45.00.000,1.12952,129520,1.12952,129520,1.12922,129220,1.12937,129370
2019-03-25 02.00.00.000,1.12936,129360,1.1295,129500,1.12929,129290,1.12948,129480
2019-03-25 02.15.00.000,1.12949,129490,1.12987,129870,1.12949,129490,1.12956,129560
2019-03-25 02.30.00.000,1.12957,129570,1.12994,129940,1.12957,129570,1.12972,129720
2019-03-25 02.45.00.000,1.12973,129730,1.12978,129780,1.12959,129590,1.12962,129620
2019-03-25 03.00.00.000,1.12961,129610,1.12969,129690,1.12952,129520,1.12959,129590
2019-03-25 03.15.00.000,1.12957,129570,1.12962,129620,1.12947,129470,1.12952,129520
2019-03-25 03.30.00.000,1.12953,129530,1.12981,129810,1.1295,129500,1.12969,129690
2019-03-25 03.45.00.000,1.12971,129710,1.12988,129880,1.12966,129660,1.1298,129800
2019-03-25 04.00.00.000,1.12979,129790,1.13,130000,1.12969,129690,1.12989,129890
2019-03-25 04.15.00.000,1.12988,129880,1.12998,129980,1.12978,129780,1.12994,129940
2019-03-25 04.30.00.000,1.12993,129930,1.13005,130050,1.1299,129900,1.13002,130020
2019-03-25 04.45.00.000,1.13003,130030,1.13005,130050,1.12988,129880,1.12989,129890
2019-03-25 05.00.00.000,1.1299,129900,1.12997,129970,1.12959,129590,1.12979,129790
2019-03-25 05.15.00.000,1.1298,129800,1.13036,130360,1.1298,129800,1.13019,130190
2019-03-25 05.30.00.000,1.13018,130180,1.13029,130290,1.12999,129990,1.13002,130020
2019-03-25 05.45.00.000,1.13003,130030,1.13023,130230,1.13002,130020,1.13022,130220
2019-03-25 06.00.00.000,1.1302,130200,1.1304,130400,1.13019,130190,1.1303,130300
2019-03-25 06.15.00.000,1.13027,130270,1.13039,130390,1.13013,130130,1.13016,130160
2019-03-25 06.30.00.000,1.13015,130150,1.13045,130450,1.13001,130010,1.1304,130400
2019-03-25 06.45.00.000,1.13036,130360,1.13036,130360,1.13008,130080,1.13011,130110
2019-03-25 07.00.00.000,1.13012,130120,1.13035,130350,1.12998,129980,1.13031,130310
2019-03-25 07.15.00.000,1.1303,130300,1.13081,130810,1.13027,130270,1.13071,130710
2019-03-25 07.30.00.000,1.13072,130720,1.13093,130930,1.13057,130570,1.13063,130630
2019-03-25 07.45.00.000,1.13064,130640,1.13104,131040,1.13043,130430,1.13082,130820
2019-03-25 08.00.00.000,1.13083,130830,1.1314,131400,1.13076,130760,1.13088,130880
2019-03-25 08.15.00.000,1.13081,130810,1.13084,130840,1.1299,129900,1.12992,129920
2019-03-25 08.30.00.000,1.12991,129910,1.1302,130200,1.12945,129450,1.13016,130160
2019-03-25 08.45.00.000,1.13017,130170,1.13118,131180,1.12995,129950,1.13098,130980
2019-03-25 09.00.00.000,1.131,131000,1.131,131000,1.13039,130390,1.13081,130810
2019-03-25 09.15.00.000,1.13082,130820,1.13232,132320,1.13076,130760,1.13182,131820
2019-03-25 09.30.00.000,1.1318,131800,1.13196,131960,1.13147,131470,1.13164,131640
2019-03-25 09.45.00.000,1.13162,131620,1.13216,132160,1.13155,131550,1.13157,131570
2019-03-25 10.00.00.000,1.13156,131560,1.13214,132140,1.13146,131460,1.13202,132020
2019-03-25 10.15.00.000,1.13201,132010,1.13238,132380,1.13185,131850,1.13237,132370
2019-03-25 10.30.00.000,1.13238,132380,1.13247,132470,1.13166,131660,1.13167,131670
2019-03-25 10.45.00.000,1.13168,131680,1.13187,131870,1.13139,131390,1.13167,131670
2019-03-25 11.00.00.000,1.13168,131680,1.13174,131740,1.13123,131230,1.13125,131250
2019-03-25 11.15.00.000,1.13124,131240,1.13138,131380,1.1306,130600,1.13071,130710
2019-03-25 11.30.00.000,1.13072,130720,1.13078,130780,1.13036,130360,1.13074,130740
2019-03-25 11.45.00.000,1.13075,130750,1.13088,130880,1.13059,130590,1.13081,130810
2019-03-25 12.00.00.000,1.1308,130800,1.13107,131070,1.1307,130700,1.1309,130900
2019-03-25 12.15.00.000,1.13089,130890,1.13201,132010,1.13087,130870,1.13196,131960
2019-03-25 12.30.00.000,1.13195,131950,1.13233,132330,1.13158,131580,1.13207,132070
2019-03-25 12.45.00.000,1.13204,132040,1.13236,132360,1.13176,131760,1.13199,131990
2019-03-25 13.00.00.000,1.132,132000,1.13239,132390,1.13175,131750,1.13182,131820
2019-03-25 13.15.00.000,1.13184,131840,1.13268,132680,1.13156,131560,1.13246,132460
2019-03-25 13.30.00.000,1.13245,132450,1.13246,132460,1.13154,131540,1.13155,131550
2019-03-25 13.45.00.000,1.13157,131570,1.13166,131660,1.13125,131250,1.13156,131560
2019-03-25 14.00.00.000,1.13155,131550,1.13178,131780,1.13123,131230,1.13163,131630
2019-03-25 14.15.00.000,1.13162,131620,1.13192,131920,1.13113,131130,1.13139,131390
2019-03-25 14.30.00.000,1.1314,131400,1.13171,131710,1.1312,131200,1.13165,131650
2019-03-25 14.45.00.000,1.13164,131640,1.13255,132550,1.13153,131530,1.1324,132400
2019-03-25 15.00.00.000,1.13238,132380,1.13241,132410,1.13174,131740,1.13213,132130
2019-03-25 15.15.00.000,1.13211,132110,1.13311,133110,1.13179,131790,1.13263,132630
2019-03-25 15.30.00.000,1.13262,132620,1.1331,133100,1.13249,132490,1.13306,133060
2019-03-25 15.45.00.000,1.13305,133050,1.13311,133110,1.13253,132530,1.13278,132780
2019-03-25 16.00.00.000,1.13276,132760,1.13303,133030,1.13211,132110,1.13215,132150
2019-03-25 16.15.00.000,1.13214,132140,1.13232,132320,1.13162,131620,1.13218,132180
2019-03-25 16.30.00.000,1.13214,132140,1.13216,132160,1.13124,131240,1.13137,131370
2019-03-25 16.45.00.000,1.13134,131340,1.13165,131650,1.13105,131050,1.13149,131490
2019-03-25 17.00.00.000,1.13148,131480,1.13148,131480,1.13104,131040,1.13114,131140
2019-03-25 17.15.00.000,1.13112,131120,1.13142,131420,1.131,131000,1.1313,131300
2019-03-25 17.30.00.000,1.13128,131280,1.13155,131550,1.13102,131020,1.13135,131350
2019-03-25 17.45.00.000,1.13134,131340,1.1314,131400,1.13102,131020,1.13134,131340
2019-03-25 18.00.00.000,1.13135,131350,1.13207,132070,1.13125,131250,1.13163,131630
2019-03-25 18.15.00.000,1.13162,131620,1.13259,132590,1.13155,131550,1.13223,132230
2019-03-25 18.30.00.000,1.13225,132250,1.13245,132450,1.13194,131940,1.13223,132230
2019-03-25 18.45.00.000,1.13224,132240,1.13227,132270,1.13179,131790,1.13218,132180
2019-03-25 19.00.00.000,1.13219,132190,1.13227,132270,1.13106,131060,1.13119,131190
2019-03-25 19.15.00.000,1.1312,131200,1.1314,131400,1.1311,131100,1.13124,131240
2019-03-25 19.30.00.000,1.13126,131260,1.13144,131440,1.13107,131070,1.13115,131150
2019-03-25 19.45.00.000,1.13114,131140,1.13128,131280,1.13109,131090,1.13128,131280
2019-03-25 20.00.00.000,1.13127,131270,1.13147,131470,1.13109,131090,1.13147,131470
2019-03-25 20.15.00.000,1.13146,131460,1.13147,131470,1.13103,131030,1.13114,131140
2019-03-25 20.30.00.000,1.13115,131150,1.13117,131170,1.13105,131050,1.13116,131160
2019-03-25 20.45.00.000,1.13112,131120,1.1314,131400,1.13099,130990,1.1314,131400
2019-03-25 21.00.00.000,1.13139,131390,1.13147,131470,1.13105,131050,1.13114,131140
2019-03-25 21.15.00.000,1.13116,131160,1.1312,131200,1.131,131000,1.13118,131180
2019-03-25 21.30.00.000,1.13116,131160,1.13141,131410,1.13098,130980,1.13135,131350
2019-03-25 21.45.00.000,1.13131,131310,1.13144,131440,1.13104,131040,1.13124,131240
2019-03-25 22.00.00.000,1.13122,131220,1.13153,131530,1.13119,131190,1.13141,131410
2019-03-25 22.15.00.000,1.13167,131670,1.13187,131870,1.13157,131570,1.13183,131830
2019-03-25 22.30.00.000,1.13182,131820,1.13191,131910,1.13146,131460,1.13153,131530
2019-03-25 22.45.00.000,1.13152,131520,1.13163,131630,1.13144,131440,1.13147,131470
2019-03-25 23.00.00.000,1.13148,131480,1.13153,131530,1.13139,131390,1.13143,131430
2019-03-25 23.15.00.000,1.13144,131440,1.13167,131670,1.13142,131420,1.13167,131670
2019-03-25 23.30.00.000,1.13168,131680,1.13168,131680,1.13143,131430,1.13146,131460
2019-03-25 23.45.00.000,1.13145,131450,1.13163,131630,1.13142,131420,1.13162,131620
2019-03-26 00.00.00.000,1.1316,131600,1.13162,131620,1.13141,131410,1.13151,131510
2019-03-26 00.15.00.000,1.13149,131490,1.1316,131600,1.13128,131280,1.13151,131510
2019-03-26 00.30.00.000,1.13149,131490,1.13153,131530,1.1313,131300,1.13143,131430
2019-03-26 00.45.00.000,1.13142,131420,1.13154,131540,1.1314,131400,1.13151,131510
2019-03-26 01.00.00.000,1.13152,131520,1.13185,131850,1.1315,131500,1.13175,131750
2019-03-26 01.15.00.000,1.13176,131760,1.13216,132160,1.13171,131710,1.13208,132080
2019-03-26 01.30.00.000,1.13206,132060,1.13217,132170,1.13172,131720,1.13172,131720
2019-03-26 01.45.00.000,1.13171,131710,1.13178,131780,1.1315,131500,1.1315,131500
2019-03-26 02.00.00.000,1.13149,131490,1.13173,131730,1.13149,131490,1.13163,131630
2019-03-26 02.15.00.000,1.13162,131620,1.13163,131630,1.13144,131440,1.13146,131460
2019-03-26 02.30.00.000,1.13145,131450,1.13161,131610,1.1314,131400,1.13153,131530
2019-03-26 02.45.00.000,1.13152,131520,1.13155,131550,1.1314,131400,1.13152,131520
2019-03-26 03.00.00.000,1.13153,131530,1.13169,131690,1.13148,131480,1.13166,131660
2019-03-26 03.15.00.000,1.13165,131650,1.13166,131660,1.13147,131470,1.13151,131510
2019-03-26 03.30.00.000,1.1315,131500,1.13162,131620,1.13143,131430,1.13156,131560
2019-03-26 03.45.00.000,1.13155,131550,1.13158,131580,1.13149,131490,1.13154,131540
2019-03-26 04.00.00.000,1.13156,131560,1.13176,131760,1.13146,131460,1.1316,131600
2019-03-26 04.15.00.000,1.13159,131590,1.13174,131740,1.13149,131490,1.13149,131490
2019-03-26 04.30.00.000,1.13148,131480,1.13153,131530,1.13133,131330,1.13145,131450
2019-03-26 04.45.00.000,1.13146,131460,1.1315,131500,1.1312,131200,1.13125,131250
2019-03-26 05.00.00.000,1.13127,131270,1.13132,131320,1.13109,131090,1.13109,131090
2019-03-26 05.15.00.000,1.13108,131080,1.13118,131180,1.13096,130960,1.13105,131050
2019-03-26 05.30.00.000,1.13104,131040,1.13107,131070,1.13084,130840,1.13091,130910
2019-03-26 05.45.00.000,1.1309,130900,1.13106,131060,1.13072,130720,1.13085,130850
2019-03-26 06.00.00.000,1.13084,130840,1.13084,130840,1.1305,130500,1.13072,130720
2019-03-26 06.15.00.000,1.13073,130730,1.13096,130960,1.13065,130650,1.13088,130880
2019-03-26 06.30.00.000,1.13087,130870,1.13101,131010,1.13076,130760,1.13096,130960
2019-03-26 06.45.00.000,1.13095,130950,1.13117,131170,1.13092,130920,1.13101,131010
2019-03-26 07.00.00.000,1.13102,131020,1.13107,131070,1.13071,130710,1.13077,130770
2019-03-26 07.15.00.000,1.13075,130750,1.13117,131170,1.1305,130500,1.13101,131010
2019-03-26 07.30.00.000,1.13099,130990,1.13116,131160,1.13065,130650,1.13113,131130
2019-03-26 07.45.00.000,1.13112,131120,1.13166,131660,1.13108,131080,1.13156,131560
2019-03-26 08.00.00.000,1.13155,131550,1.1316,131600,1.1312,131200,1.13125,131250
2019-03-26 08.15.00.000,1.13122,131220,1.13152,131520,1.13068,130680,1.13083,130830
2019-03-26 08.30.00.000,1.13084,130840,1.13109,131090,1.13027,130270,1.13081,130810
2019-03-26 08.45.00.000,1.13082,130820,1.13092,130920,1.13046,130460,1.13051,130510
2019-03-26 09.00.00.000,1.1305,130500,1.13108,131080,1.1304,130400,1.13066,130660
2019-03-26 09.15.00.000,1.13068,130680,1.13132,131320,1.13065,130650,1.13127,131270
2019-03-26 09.30.00.000,1.13123,131230,1.1315,131500,1.13077,130770,1.13125,131250
2019-03-26 09.45.00.000,1.13126,131260,1.13126,131260,1.13086,130860,1.13091,130910
2019-03-26 10.00.00.000,1.13093,130930,1.13187,131870,1.13092,130920,1.1317,131700
2019-03-26 10.15.00.000,1.13169,131690,1.13194,131940,1.13148,131480,1.13168,131680
2019-03-26 10.30.00.000,1.13166,131660,1.13203,132030,1.13146,131460,1.13193,131930
2019-03-26 10.45.00.000,1.13191,131910,1.13197,131970,1.13155,131550,1.13164,131640
2019-03-26 11.00.00.000,1.13163,131630,1.13258,132580,1.13163,131630,1.13232,132320
2019-03-26 11.15.00.000,1.13231,132310,1.13256,132560,1.13205,132050,1.13219,132190
2019-03-26 11.30.00.000,1.13218,132180,1.13229,132290,1.13149,131490,1.13166,131660
2019-03-26 11.45.00.000,1.13167,131670,1.13169,131690,1.13109,131090,1.13156,131560
2019-03-26 12.00.00.000,1.13155,131550,1.13158,131580,1.13087,130870,1.13104,131040
2019-03-26 12.15.00.000,1.13105,131050,1.13116,131160,1.13053,130530,1.13072,130720
2019-03-26 12.30.00.000,1.13071,130710,1.13072,130720,1.12979,129790,1.12979,129790
2019-03-26 12.45.00.000,1.12981,129810,1.13032,130320,1.12914,129140,1.12946,129460
2019-03-26 13.00.00.000,1.12947,129470,1.1296,129600,1.12846,128460,1.12876,128760
2019-03-26 13.15.00.000,1.12874,128740,1.12944,129440,1.12855,128550,1.12907,129070
2019-03-26 13.30.00.000,1.12908,129080,1.1296,129600,1.12883,128830,1.12922,129220
2019-03-26 13.45.00.000,1.12924,129240,1.12939,129390,1.12828,128280,1.12839,128390
2019-03-26 14.00.00.000,1.1284,128400,1.12866,128660,1.12801,128010,1.12851,128510
2019-03-26 14.15.00.000,1.12854,128540,1.1293,129300,1.12854,128540,1.12898,128980
2019-03-26 14.30.00.000,1.12897,128970,1.12948,129480,1.12894,128940,1.12933,129330
2019-03-26 14.45.00.000,1.1293,129300,1.12959,129590,1.12893,128930,1.12928,129280
2019-03-26 15.00.00.000,1.12929,129290,1.12997,129970,1.12914,129140,1.12973,129730
2019-03-26 15.15.00.000,1.12977,129770,1.12985,129850,1.12901,129010,1.12905,129050
2019-03-26 15.30.00.000,1.12906,129060,1.12948,129480,1.12902,129020,1.12921,129210
2019-03-26 15.45.00.000,1.12925,129250,1.12957,129570,1.12837,128370,1.12841,128410
2019-03-26 16.00.00.000,1.12845,128450,1.12882,128820,1.12778,127780,1.1279,127900
2019-03-26 16.15.00.000,1.12791,127910,1.12878,128780,1.1279,127900,1.1287,128700
2019-03-26 16.30.00.000,1.12869,128690,1.12881,128810,1.12836,128360,1.12872,128720
2019-03-26 16.45.00.000,1.12873,128730,1.12888,128880,1.12862,128620,1.12884,128840
2019-03-26 17.00.00.000,1.12882,128820,1.12903,129030,1.12873,128730,1.12882,128820
2019-03-26 17.15.00.000,1.12883,128830,1.12945,129450,1.12825,128250,1.1283,128300
2019-03-26 17.30.00.000,1.12831,128310,1.12841,128410,1.1278,127800,1.12822,128220
2019-03-26 17.45.00.000,1.12821,128210,1.12839,128390,1.12794,127940,1.12822,128220
2019-03-26 18.00.00.000,1.12823,128230,1.12841,128410,1.12801,128010,1.12831,128310
2019-03-26 18.15.00.000,1.1283,128300,1.12832,128320,1.12802,128020,1.12817,128170
2019-03-26 18.30.00.000,1.12816,128160,1.12835,128350,1.12769,127690,1.12774,127740
2019-03-26 18.45.00.000,1.12775,127750,1.12807,128070,1.12762,127620,1.12806,128060
2019-03-26 19.00.00.000,1.12803,128030,1.12812,128120,1.12761,127610,1.12771,127710
2019-03-26 19.15.00.000,1.1277,127700,1.12808,128080,1.12764,127640,1.1278,127800
2019-03-26 19.30.00.000,1.12781,127810,1.12787,127870,1.12764,127640,1.12772,127720
2019-03-26 19.45.00.000,1.12773,127730,1.12777,127770,1.12717,127170,1.12737,127370
2019-03-26 20.00.00.000,1.12738,127380,1.12747,127470,1.1265,126500,1.12691,126910
2019-03-26 20.15.00.000,1.12692,126920,1.12713,127130,1.1268,126800,1.12682,126820
2019-03-26 20.30.00.000,1.1268,126800,1.1268,126800,1.12632,126320,1.12652,126520
2019-03-26 20.45.00.000,1.12654,126540,1.1268,126800,1.12652,126520,1.12671,126710
2019-03-26 21.00.00.000,1.12672,126720,1.12679,126790,1.12641,126410,1.1265,126500
2019-03-26 21.15.00.000,1.12637,126370,1.12665,126650,1.12635,126350,1.12642,126420
2019-03-26 21.30.00.000,1.12639,126390,1.12682,126820,1.12629,126290,1.12679,126790
2019-03-26 21.45.00.000,1.12678,126780,1.12696,126960,1.12662,126620,1.12682,126820
2019-03-26 22.00.00.000,1.12683,126830,1.1272,127200,1.12683,126830,1.12698,126980
2019-03-26 22.15.00.000,1.12713,127130,1.1272,127200,1.12709,127090,1.12711,127110
2019-03-26 22.30.00.000,1.12712,127120,1.1277,127700,1.12706,127060,1.12754,127540
2019-03-26 22.45.00.000,1.12753,127530,1.12754,127540,1.12734,127340,1.12734,127340
2019-03-26 23.00.00.000,1.12735,127350,1.12753,127530,1.12734,127340,1.12753,127530
2019-03-26 23.15.00.000,1.12752,127520,1.12756,127560,1.12739,127390,1.1274,127400
2019-03-26 23.30.00.000,1.12742,127420,1.12763,127630,1.12742,127420,1.12758,127580
2019-03-26 23.45.00.000,1.12759,127590,1.12764,127640,1.12749,127490,1.1276,127600
2019-03-27 00.00.00.000,1.12759,127590,1.12759,127590,1.12732,127320,1.12737,127370
2019-03-27 00.15.00.000,1.12735,127350,1.12743,127430,1.12725,127250,1.12738,127380
2019-03-27 00.30.00.000,1.12737,127370,1.12739,127390,1.12686,126860,1.12687,126870
2019-03-27 00.45.00.000,1.1269,126900,1.1269,126900,1.12654,126540,1.12666,126660
2019-03-27 01.00.00.000,1.12667,126670,1.1269,126900,1.12612,126120,1.12667,126670
2019-03-27 01.15.00.000,1.12669,126690,1.12672,126720,1.12589,125890,1.1262,126200
2019-03-27 01.30.00.000,1.12621,126210,1.12649,126490,1.12586,125860,1.12647,126470
2019-03-27 01.45.00.000,1.12648,126480,1.12667,126670,1.12635,126350,1.12643,126430
2019-03-27 02.00.00.000,1.12642,126420,1.12642,126420,1.12548,125480,1.12556,125560
2019-03-27 02.15.00.000,1.12553,125530,1.12575,125750,1.12507,125070,1.1252,125200
2019-03-27 02.30.00.000,1.12521,125210,1.12553,125530,1.12519,125190,1.12542,125420
2019-03-27 02.45.00.000,1.12544,125440,1.12574,125740,1.12511,125110,1.12515,125150
2019-03-27 03.00.00.000,1.12518,125180,1.12574,125740,1.12515,125150,1.12568,125680
2019-03-27 03.15.00.000,1.12567,125670,1.12571,125710,1.12553,125530,1.12555,125550
2019-03-27 03.30.00.000,1.12556,125560,1.12557,125570,1.12543,125430,1.12547,125470
2019-03-27 03.45.00.000,1.12549,125490,1.12556,125560,1.12545,125450,1.12551,125510
2019-03-27 04.00.00.000,1.12549,125490,1.12552,125520,1.12527,125270,1.12527,125270
2019-03-27 04.15.00.000,1.12528,125280,1.12571,125710,1.12527,125270,1.12563,125630
2019-03-27 04.30.00.000,1.12564,125640,1.12569,125690,1.12555,125550,1.12562,125620
2019-03-27 04.45.00.000,1.12564,125640,1.12565,125650,1.12551,125510,1.12554,125540
2019-03-27 05.00.00.000,1.12555,125550,1.12579,125790,1.1255,125500,1.12575,125750
